,Chiral indice n,Chiral indice m,Initial atomic coordinate u,Initial atomic coordinate v,Initial atomic coordinate w
9453,11,2,0.747043,0.322071,0.387167
9454,11,2,0.526262,0.144176,0.366758
9455,11,2,0.544442,0.154575,0.393969
9456,11,2,0.444338,0.10567,0.410976
9457,11,2,0.462472,0.113012,0.438187
9458,11,2,0.243831,0.076233,0.417779
9459,11,2,0.258654,0.074435,0.44499
9460,11,2,0.183289,0.093823,0.461996
9461,11,2,0.195805,0.088588,0.489207
9462,11,2,0.08362,0.210473,0.468799
9463,11,2,0.088014,0.197336,0.49601
9464,11,2,0.073345,0.275766,0.513017
9465,11,2,0.074273,0.260452,0.540228
9466,11,2,0.122068,0.482848,0.51982
9467,11,2,0.113936,0.46464,0.54703
9468,11,2,0.166962,0.564693,0.564037
9469,11,2,0.155858,0.546606,0.591248
9470,11,2,0.34083,0.763407,0.57084
9471,11,2,0.324052,0.748815,0.598051
9472,11,2,0.419474,0.822754,0.615058
9473,11,2,0.401636,0.810524,0.642269
9474,11,2,0.635533,0.918292,0.62186
9475,11,2,0.618115,0.914278,0.649071
9476,11,2,0.710406,0.926827,0.666078
9477,11,2,0.694345,0.926288,0.693289
9478,11,2,0.865573,0.873606,0.672881
9479,11,2,0.855824,0.882086,0.700092
9480,11,2,0.900951,0.827257,0.717098
9481,11,2,0.89433,0.838667,0.744309
9482,11,2,0.877932,0.517152,0.353153
9483,11,2,0.886064,0.53536,0.380364
9484,11,2,0.833038,0.435307,0.397371
9485,11,2,0.844142,0.453394,0.424581
9486,11,2,0.65917,0.236593,0.404173
9487,11,2,0.675948,0.251185,0.431384
9488,11,2,0.580526,0.177246,0.448391
9489,11,2,0.598364,0.189476,0.475602
9490,11,2,0.364467,0.081708,0.455194
9491,11,2,0.381885,0.085722,0.482405
9492,11,2,0.289594,0.073173,0.499411
9493,11,2,0.305655,0.073712,0.526622
9494,11,2,0.134427,0.126394,0.506214
9495,11,2,0.144176,0.117914,0.533425
9496,11,2,0.099049,0.172743,0.550432
9497,11,2,0.10567,0.161333,0.577643
9498,11,2,0.078806,0.34933,0.557235
9499,11,2,0.076233,0.332403,0.584445
9500,11,2,0.099801,0.42845,0.601452
9501,11,2,0.093823,0.410535,0.628663
9502,11,2,0.224139,0.644152,0.608255
9503,11,2,0.210473,0.626853,0.635466
9504,11,2,0.291491,0.718294,0.652473
9505,11,2,0.275766,0.702421,0.679684
9506,11,2,0.501088,0.870198,0.659275
9507,11,2,0.482848,0.860781,0.686486
9508,11,2,0.582662,0.903988,0.703493
9509,11,2,0.564693,0.897731,0.730704
9510,11,2,0.777518,0.919619,0.710296
9511,11,2,0.763407,0.922577,0.737507
9512,11,2,0.834395,0.896936,0.754513
9513,11,2,0.822754,0.90328,0.781724
9514,11,2,0.921542,0.768837,0.761316
9515,11,2,0.918292,0.782758,0.788527
9516,11,2,0.926827,0.716421,0.832745
9517,11,2,0.921194,0.65067,0.390568
9518,11,2,0.923767,0.667597,0.417779
9519,11,2,0.900199,0.57155,0.434786
9520,11,2,0.906177,0.589465,0.461996
9521,11,2,0.775861,0.355848,0.441588
9522,11,2,0.789527,0.373147,0.468799
9523,11,2,0.708509,0.281706,0.485806
9524,11,2,0.724234,0.297579,0.513017
9525,11,2,0.498912,0.129802,0.492609
9526,11,2,0.517152,0.139219,0.51982
9527,11,2,0.417338,0.096012,0.536826
9528,11,2,0.435307,0.102269,0.564037
9529,11,2,0.222482,0.080381,0.543629
9530,11,2,0.236593,0.077423,0.57084
9531,11,2,0.165605,0.103064,0.587847
9532,11,2,0.177246,0.09672,0.615058
9533,11,2,0.078458,0.231163,0.594649
9534,11,2,0.081708,0.217242,0.62186
9535,11,2,0.073415,0.299497,0.638867
9536,11,2,0.073173,0.283579,0.666078
9537,11,2,0.135555,0.510209,0.64567
9538,11,2,0.126394,0.491967,0.672881
9539,11,2,0.184752,0.591592,0.689888
9540,11,2,0.172743,0.573695,0.717098
9541,11,2,0.366532,0.784385,0.69669
9542,11,2,0.34933,0.770524,0.723901
9543,11,2,0.446496,0.839988,0.740908
9544,11,2,0.42845,0.82865,0.768119
9545,11,2,0.661187,0.922878,0.747711
9546,11,2,0.644152,0.920013,0.774922
9547,11,2,0.733768,0.926172,0.791928
9548,11,2,0.718294,0.926803,0.819139
9549,11,2,0.878939,0.859613,0.798731
9550,11,2,0.870198,0.86911,0.825942
9551,11,2,0.909507,0.809027,0.842949
9552,11,2,0.903988,0.821326,0.87016
9553,11,2,0.926585,0.700503,0.472201
9554,11,2,0.864445,0.489791,0.479003
9555,11,2,0.873606,0.508033,0.506214
9556,11,2,0.815248,0.408408,0.523221
9557,11,2,0.827257,0.426305,0.550432
9558,11,2,0.633468,0.215615,0.530024
9559,11,2,0.65067,0.229476,0.557235
9560,11,2,0.553504,0.160012,0.574241
9561,11,2,0.57155,0.17135,0.601452
9562,11,2,0.338813,0.077122,0.581044
9563,11,2,0.355848,0.079987,0.608255
9564,11,2,0.266232,0.073828,0.625262
9565,11,2,0.281706,0.073197,0.652473
9566,11,2,0.121061,0.140387,0.632064
9567,11,2,0.129802,0.13089,0.659275
9568,11,2,0.090493,0.190973,0.676282
9569,11,2,0.096012,0.178674,0.703493
9570,11,2,0.084105,0.375227,0.683085
9571,11,2,0.080381,0.357899,0.710296
9572,11,2,0.110133,0.455558,0.727303
9573,11,2,0.103064,0.437459,0.754513
9574,11,2,0.245575,0.669597,0.734105
9575,11,2,0.231163,0.652705,0.761316
9576,11,2,0.315782,0.741346,0.778323
9577,11,2,0.299497,0.726083,0.805534
9578,11,2,0.528434,0.883051,0.785126
9579,11,2,0.510209,0.874654,0.812337
9580,11,2,0.609322,0.911986,0.829343
9581,11,2,0.591592,0.90684,0.856554
9582,11,2,0.797726,0.913748,0.836146
9583,11,2,0.784385,0.917853,0.863357
9584,11,2,0.850704,0.886064,0.880364
9585,11,2,0.839988,0.893491,0.907575
9586,11,2,0.924972,0.747043,0.887167
9587,11,2,0.922878,0.761691,0.914377
9588,11,2,0.915895,0.624773,0.516418
9589,11,2,0.919619,0.642101,0.543629
9590,11,2,0.889867,0.544442,0.560636
9591,11,2,0.896936,0.562541,0.587847
9592,11,2,0.754425,0.330403,0.567439
9593,11,2,0.768837,0.347295,0.594649
9594,11,2,0.684218,0.258654,0.611656
9595,11,2,0.700503,0.273917,0.638867
9596,11,2,0.471566,0.116949,0.618459
9597,11,2,0.489791,0.125346,0.64567
9598,11,2,0.390678,0.088014,0.662677
9599,11,2,0.408408,0.09316,0.689888
9600,11,2,0.202274,0.086252,0.669479
9601,11,2,0.215615,0.082147,0.69669
9602,11,2,0.149296,0.113936,0.713697
9603,11,2,0.160012,0.106509,0.740908
9604,11,2,0.075028,0.252957,0.7205
9605,11,2,0.077122,0.238309,0.747711
9606,11,2,0.075237,0.324052,0.764718
9607,11,2,0.073828,0.307596,0.791928
9608,11,2,0.150541,0.537528,0.77152
9609,11,2,0.140387,0.519326,0.798731
9610,11,2,0.203837,0.618115,0.815738
9611,11,2,0.190973,0.60048,0.842949
9612,11,2,0.392783,0.804195,0.822541
9613,11,2,0.375227,0.791122,0.849752
9614,11,2,0.473738,0.855824,0.866758
9615,11,2,0.455558,0.845425,0.893969
9616,11,2,0.686179,0.925727,0.873561
9617,11,2,0.669597,0.924022,0.900772
9618,11,2,0.756169,0.923767,0.917779
9619,11,2,0.741346,0.925565,0.94499
9620,11,2,0.890748,0.844142,0.924581
9621,11,2,0.883051,0.854617,0.951792
9622,11,2,0.91638,0.789527,0.968799
9623,11,2,0.911986,0.802664,0.99601
9624,11,2,0.924763,0.675948,0.598051
9625,11,2,0.926172,0.692404,0.625262
9626,11,2,0.849459,0.462472,0.604854
9627,11,2,0.859613,0.480674,0.632064
9628,11,2,0.796163,0.381885,0.649071
9629,11,2,0.809027,0.39952,0.676282
9630,11,2,0.607217,0.195805,0.655874
9631,11,2,0.624773,0.208878,0.683085
9632,11,2,0.526262,0.144176,0.700092
9633,11,2,0.544442,0.154575,0.727303
9634,11,2,0.313821,0.074273,0.706894
9635,11,2,0.330403,0.075978,0.734105
9636,11,2,0.243831,0.076233,0.751112
9637,11,2,0.258654,0.074435,0.778323
9638,11,2,0.109252,0.155858,0.757915
9639,11,2,0.116949,0.145383,0.785126
9640,11,2,0.08362,0.210473,0.802132
9641,11,2,0.088014,0.197336,0.829343
9642,11,2,0.091112,0.401636,0.808935
9643,11,2,0.086252,0.383978,0.836146
9644,11,2,0.122068,0.482848,0.853153
9645,11,2,0.113936,0.46464,0.880364
9646,11,2,0.268056,0.694345,0.859956
9647,11,2,0.252957,0.677929,0.887167
9648,11,2,0.34083,0.763407,0.904173
9649,11,2,0.324052,0.748815,0.931384
9650,11,2,0.555662,0.89433,0.910976
9651,11,2,0.537528,0.886988,0.938187
9652,11,2,0.635533,0.918292,0.955194
9653,11,2,0.618115,0.914278,0.982405
9654,11,2,0.816711,0.906177,0.961996
9655,11,2,0.804195,0.911412,0.989207
9656,11,2,0.908888,0.598364,0.642269
9657,11,2,0.913748,0.616022,0.669479
9658,11,2,0.877932,0.517152,0.686486
9659,11,2,0.886064,0.53536,0.713697
9660,11,2,0.731944,0.305655,0.693289
9661,11,2,0.747043,0.322071,0.7205
9662,11,2,0.65917,0.236593,0.737507
9663,11,2,0.675948,0.251185,0.764718
9664,11,2,0.444338,0.10567,0.744309
9665,11,2,0.462472,0.113012,0.77152
9666,11,2,0.364467,0.081708,0.788527
9667,11,2,0.381885,0.085722,0.815738
9668,11,2,0.183289,0.093823,0.79533
9669,11,2,0.195805,0.088588,0.822541
9670,11,2,0.134427,0.126394,0.839547
9671,11,2,0.144176,0.117914,0.866758
9672,11,2,0.073345,0.275766,0.84635
9673,11,2,0.074273,0.260452,0.873561
9674,11,2,0.078806,0.34933,0.890568
9675,11,2,0.076233,0.332403,0.917779
9676,11,2,0.166962,0.564693,0.897371
9677,11,2,0.155858,0.546606,0.924581
9678,11,2,0.224139,0.644152,0.941588
9679,11,2,0.210473,0.626853,0.968799
9680,11,2,0.419474,0.822754,0.948391
9681,11,2,0.401636,0.810524,0.975602
9682,11,2,0.501088,0.870198,0.992609
9683,11,2,0.710406,0.926827,0.999411
9684,11,2,0.921194,0.65067,0.723901
9685,11,2,0.923767,0.667597,0.751112
9686,11,2,0.833038,0.435307,0.730704
9687,11,2,0.844142,0.453394,0.757915
9688,11,2,0.775861,0.355848,0.774922
9689,11,2,0.789527,0.373147,0.802132
9690,11,2,0.580526,0.177246,0.781724
9691,11,2,0.598364,0.189476,0.808935
9692,11,2,0.498912,0.129802,0.825942
9693,11,2,0.517152,0.139219,0.853153
9694,11,2,0.289594,0.073173,0.832745
9695,11,2,0.305655,0.073712,0.859956
9696,11,2,0.222482,0.080381,0.876962
9697,11,2,0.236593,0.077423,0.904173
9698,11,2,0.099049,0.172743,0.883765
9699,11,2,0.10567,0.161333,0.910976
9700,11,2,0.078458,0.231163,0.927983
9701,11,2,0.081708,0.217242,0.955194
9702,11,2,0.099801,0.42845,0.934786
9703,11,2,0.093823,0.410535,0.961996
9704,11,2,0.135555,0.510209,0.979003
9705,11,2,0.291491,0.718294,0.985806
9706,11,2,0.900199,0.57155,0.768119
9707,11,2,0.906177,0.589465,0.79533
9708,11,2,0.864445,0.489791,0.812337
9709,11,2,0.873606,0.508033,0.839547
9710,11,2,0.708509,0.281706,0.819139
9711,11,2,0.724234,0.297579,0.84635
9712,11,2,0.633468,0.215615,0.863357
9713,11,2,0.65067,0.229476,0.890568
9714,11,2,0.417338,0.096012,0.87016
9715,11,2,0.435307,0.102269,0.897371
9716,11,2,0.338813,0.077122,0.914377
9717,11,2,0.355848,0.079987,0.941588
9718,11,2,0.165605,0.103064,0.92118
9719,11,2,0.177246,0.09672,0.948391
9720,11,2,0.121061,0.140387,0.965398
9721,11,2,0.129802,0.13089,0.992609
9722,11,2,0.073415,0.299497,0.972201
9723,11,2,0.073173,0.283579,0.999411
9724,11,2,0.926585,0.700503,0.805534
9725,11,2,0.915895,0.624773,0.849752
9726,11,2,0.919619,0.642101,0.876962
9727,11,2,0.815248,0.408408,0.856554
9728,11,2,0.827257,0.426305,0.883765
9729,11,2,0.754425,0.330403,0.900772
9730,11,2,0.768837,0.347295,0.927983
9731,11,2,0.553504,0.160012,0.907575
9732,11,2,0.57155,0.17135,0.934786
9733,11,2,0.471566,0.116949,0.951792
9734,11,2,0.489791,0.125346,0.979003
9735,11,2,0.266232,0.073828,0.958595
9736,11,2,0.281706,0.073197,0.985806
9737,11,2,0.889867,0.544442,0.893969
9738,11,2,0.896936,0.562541,0.92118
9739,11,2,0.849459,0.462472,0.938187
9740,11,2,0.859613,0.480674,0.965398
9741,11,2,0.684218,0.258654,0.94499
9742,11,2,0.700503,0.273917,0.972201
9743,11,2,0.607217,0.195805,0.989207
9744,11,2,0.390678,0.088014,0.99601
9745,11,2,0.924763,0.675948,0.931384
9746,11,2,0.926172,0.692404,0.958595
9747,11,2,0.908888,0.598364,0.975602
9748,11,2,0.796163,0.381885,0.982405
9749,12,2,0.893567,0.858083,0.020801
9750,12,2,0.764853,0.931723,0.009173
9751,12,2,0.83366,0.909094,0.040181
9752,12,2,0.823221,0.914266,0.090569
9753,12,2,0.924648,0.795656,0.051809
9754,12,2,0.920851,0.807133,0.102197
9755,12,2,0.935062,0.732679,0.133204
9756,12,2,0.934133,0.745965,0.183592
9757,12,2,0.466631,0.859286,0.016925
9758,12,2,0.450798,0.850063,0.067313
9759,12,2,0.668828,0.931994,0.028553
9760,12,2,0.654057,0.929716,0.078941
9761,12,2,0.73892,0.934701,0.109949
9762,12,2,0.725466,0.93532,0.160336
9763,12,2,0.878922,0.87521,0.121576
9764,12,2,0.870835,0.883028,0.171964
9765,12,2,0.911577,0.828842,0.202972
9766,12,2,0.906113,0.839046,0.253359
9767,12,2,0.119522,0.493108,0.044057
9768,12,2,0.27182,0.707063,0.005297
9769,12,2,0.258428,0.692936,0.055685
9770,12,2,0.342973,0.77319,0.086693
9771,12,2,0.328245,0.760625,0.13708
9772,12,2,0.546041,0.897986,0.098321
9773,12,2,0.530197,0.89127,0.148708
9774,12,2,0.623919,0.923445,0.179716
9775,12,2,0.608592,0.91946,0.230104
9776,12,2,0.801063,0.922946,0.191344
9777,12,2,0.789374,0.926442,0.241731
9778,12,2,0.85319,0.89712,0.272739
9779,12,2,0.843654,0.903376,0.323127
9780,12,2,0.930539,0.771535,0.284367
9781,12,2,0.927879,0.783785,0.334755
9782,12,2,0.935411,0.719082,0.41615
9783,12,2,0.106433,0.141917,0.020801
9784,12,2,0.064822,0.294806,0.032429
9785,12,2,0.078345,0.383216,0.063437
9786,12,2,0.07466,0.367974,0.113824
9787,12,2,0.174657,0.587933,0.075065
9788,12,2,0.164306,0.5723,0.125452
9789,12,2,0.23263,0.663928,0.15646
9790,12,2,0.220257,0.649087,0.206848
9791,12,2,0.41935,0.830229,0.168088
9792,12,2,0.403777,0.819644,0.218476
9793,12,2,0.49841,0.876282,0.249483
9794,12,2,0.482509,0.868029,0.299871
9795,12,2,0.697674,0.934817,0.261111
9796,12,2,0.683373,0.933695,0.311499
9797,12,2,0.764853,0.931723,0.342507
9798,12,2,0.752055,0.933501,0.392894
9799,12,2,0.893567,0.858083,0.354135
9800,12,2,0.886502,0.866891,0.404522
9801,12,2,0.920851,0.807133,0.43553
9802,12,2,0.916492,0.8182,0.485918
9803,12,2,0.235147,0.068277,0.009173
9804,12,2,0.16634,0.090906,0.040181
9805,12,2,0.176779,0.085734,0.090569
9806,12,2,0.075352,0.204344,0.051809
9807,12,2,0.079149,0.192867,0.102197
9808,12,2,0.064938,0.267321,0.133204
9809,12,2,0.065867,0.254035,0.183592
9810,12,2,0.105083,0.461348,0.144832
9811,12,2,0.09865,0.445534,0.19522
9812,12,2,0.14496,0.540765,0.226228
9813,12,2,0.135991,0.524906,0.276615
9814,12,2,0.299498,0.73447,0.237855
9815,12,2,0.285516,0.720913,0.288243
9816,12,2,0.373036,0.79721,0.319251
9817,12,2,0.35791,0.785391,0.369638
9818,12,2,0.577523,0.909816,0.330879
9819,12,2,0.561823,0.904171,0.381266
9820,12,2,0.654057,0.929716,0.412274
9821,12,2,0.639081,0.926865,0.462662
9822,12,2,0.823221,0.914266,0.423902
9823,12,2,0.81235,0.918886,0.47429
9824,12,2,0.870835,0.883028,0.505297
9825,12,2,0.862254,0.890334,0.555685
9826,12,2,0.934133,0.745965,0.516925
9827,12,2,0.932625,0.758922,0.567313
9828,12,2,0.533369,0.140714,0.016925
9829,12,2,0.549202,0.149937,0.067313
9830,12,2,0.331172,0.068006,0.028553
9831,12,2,0.345943,0.070284,0.078941
9832,12,2,0.26108,0.065299,0.109949
9833,12,2,0.274534,0.06468,0.160336
9834,12,2,0.121078,0.12479,0.121576
9835,12,2,0.129165,0.116972,0.171964
9836,12,2,0.088423,0.171158,0.202972
9837,12,2,0.093887,0.160954,0.253359
9838,12,2,0.068998,0.338039,0.2146
9839,12,2,0.067027,0.323386,0.264987
9840,12,2,0.087397,0.414146,0.295995
9841,12,2,0.082592,0.398613,0.346383
9842,12,2,0.196648,0.618827,0.307623
9843,12,2,0.185443,0.603449,0.358011
9844,12,2,0.258428,0.692936,0.389018
9845,12,2,0.245359,0.678551,0.439406
9846,12,2,0.450798,0.850063,0.400646
9847,12,2,0.435031,0.840373,0.451034
9848,12,2,0.530197,0.89127,0.482042
9849,12,2,0.514313,0.884032,0.532429
9850,12,2,0.725466,0.93532,0.493669
9851,12,2,0.711711,0.935359,0.544057
9852,12,2,0.789374,0.926442,0.575065
9853,12,2,0.777298,0.929369,0.625452
9854,12,2,0.906113,0.839046,0.586693
9855,12,2,0.900107,0.848797,0.63708
9856,12,2,0.927879,0.783785,0.668088
9857,12,2,0.924648,0.795656,0.718476
9858,12,2,0.880478,0.506892,0.044057
9859,12,2,0.72818,0.292937,0.005297
9860,12,2,0.741572,0.307064,0.055685
9861,12,2,0.657027,0.22681,0.086693
9862,12,2,0.671755,0.239375,0.13708
9863,12,2,0.453959,0.102014,0.098321
9864,12,2,0.469803,0.10873,0.148708
9865,12,2,0.376081,0.076555,0.179716
9866,12,2,0.391408,0.08054,0.230104
9867,12,2,0.198937,0.077054,0.191344
9868,12,2,0.210626,0.073558,0.241731
9869,12,2,0.14681,0.10288,0.272739
9870,12,2,0.156346,0.096624,0.323127
9871,12,2,0.069461,0.228465,0.284367
9872,12,2,0.072121,0.216215,0.334755
9873,12,2,0.064822,0.294806,0.365762
9874,12,2,0.064589,0.280918,0.41615
9875,12,2,0.119522,0.493108,0.37739
9876,12,2,0.112044,0.477213,0.427778
9877,12,2,0.164306,0.5723,0.458786
9878,12,2,0.154402,0.556571,0.509173
9879,12,2,0.328245,0.760625,0.470414
9880,12,2,0.313747,0.747713,0.520801
9881,12,2,0.403777,0.819644,0.551809
9882,12,2,0.388332,0.808633,0.602197
9883,12,2,0.608592,0.91946,0.563437
9884,12,2,0.593119,0.914915,0.613824
9885,12,2,0.683373,0.933695,0.644832
9886,12,2,0.668828,0.931994,0.69522
9887,12,2,0.843654,0.903376,0.65646
9888,12,2,0.83366,0.909094,0.706848
9889,12,2,0.886502,0.866891,0.737855
9890,12,2,0.878922,0.87521,0.788243
9891,12,2,0.935411,0.719082,0.749483
9892,12,2,0.935062,0.732679,0.799871
9893,12,2,0.935178,0.705194,0.032429
9894,12,2,0.921655,0.616784,0.063437
9895,12,2,0.92534,0.632026,0.113824
9896,12,2,0.825343,0.412067,0.075065
9897,12,2,0.835694,0.4277,0.125452
9898,12,2,0.76737,0.336072,0.15646
9899,12,2,0.779743,0.350913,0.206848
9900,12,2,0.58065,0.169771,0.168088
9901,12,2,0.596223,0.180356,0.218476
9902,12,2,0.50159,0.123718,0.249483
9903,12,2,0.517491,0.131971,0.299871
9904,12,2,0.302326,0.065183,0.261111
9905,12,2,0.316627,0.066305,0.311499
9906,12,2,0.235147,0.068277,0.342507
9907,12,2,0.247945,0.066499,0.392894
9908,12,2,0.106433,0.141917,0.354135
9909,12,2,0.113498,0.133109,0.404522
9910,12,2,0.079149,0.192867,0.43553
9911,12,2,0.083508,0.1818,0.485918
9912,12,2,0.07466,0.367974,0.447158
9913,12,2,0.071543,0.352909,0.497545
9914,12,2,0.09865,0.445534,0.528553
9915,12,2,0.092751,0.429793,0.578941
9916,12,2,0.220257,0.649087,0.540181
9917,12,2,0.208258,0.634046,0.590569
9918,12,2,0.285516,0.720913,0.621576
9919,12,2,0.27182,0.707063,0.671964
9920,12,2,0.482509,0.868029,0.633204
9921,12,2,0.466631,0.859286,0.683592
9922,12,2,0.561823,0.904171,0.7146
9923,12,2,0.546041,0.897986,0.764987
9924,12,2,0.752055,0.933501,0.726228
9925,12,2,0.73892,0.934701,0.776615
9926,12,2,0.81235,0.918886,0.807623
9927,12,2,0.801063,0.922946,0.858011
9928,12,2,0.916492,0.8182,0.819251
9929,12,2,0.911577,0.828842,0.869638
9930,12,2,0.932625,0.758922,0.900646
9931,12,2,0.930539,0.771535,0.951034
9932,12,2,0.894917,0.538652,0.144832
9933,12,2,0.90135,0.554466,0.19522
9934,12,2,0.85504,0.459235,0.226228
9935,12,2,0.864009,0.475094,0.276615
9936,12,2,0.700502,0.26553,0.237855
9937,12,2,0.714484,0.279087,0.288243
9938,12,2,0.626964,0.20279,0.319251
9939,12,2,0.64209,0.214609,0.369638
9940,12,2,0.422477,0.090184,0.330879
9941,12,2,0.438177,0.095829,0.381266
9942,12,2,0.345943,0.070284,0.412274
9943,12,2,0.360919,0.073135,0.462662
9944,12,2,0.176779,0.085734,0.423902
9945,12,2,0.18765,0.081114,0.47429
9946,12,2,0.129165,0.116972,0.505297
9947,12,2,0.137746,0.109666,0.555685
9948,12,2,0.065867,0.254035,0.516925
9949,12,2,0.067375,0.241078,0.567313
9950,12,2,0.067027,0.323386,0.598321
9951,12,2,0.065635,0.308969,0.648708
9952,12,2,0.135991,0.524906,0.609949
9953,12,2,0.127508,0.509013,0.660336
9954,12,2,0.185443,0.603449,0.691344
9955,12,2,0.174657,0.587933,0.741731
9956,12,2,0.35791,0.785391,0.702972
9957,12,2,0.342973,0.77319,0.753359
9958,12,2,0.435031,0.840373,0.784367
9959,12,2,0.41935,0.830229,0.834755
9960,12,2,0.639081,0.926865,0.795995
9961,12,2,0.623919,0.923445,0.846383
9962,12,2,0.711711,0.935359,0.87739
9963,12,2,0.697674,0.934817,0.927778
9964,12,2,0.862254,0.890334,0.889018
9965,12,2,0.85319,0.89712,0.939406
9966,12,2,0.900107,0.848797,0.970414
9967,12,2,0.931002,0.661961,0.2146
9968,12,2,0.932973,0.676614,0.264987
9969,12,2,0.912603,0.585854,0.295995
9970,12,2,0.917408,0.601387,0.346383
9971,12,2,0.803352,0.381173,0.307623
9972,12,2,0.814557,0.396551,0.358011
9973,12,2,0.741572,0.307064,0.389018
9974,12,2,0.754641,0.321449,0.439406
9975,12,2,0.549202,0.149937,0.400646
9976,12,2,0.564969,0.159627,0.451034
9977,12,2,0.469803,0.10873,0.482042
9978,12,2,0.485687,0.115968,0.532429
9979,12,2,0.274534,0.06468,0.493669
9980,12,2,0.288289,0.064641,0.544057
9981,12,2,0.210626,0.073558,0.575065
9982,12,2,0.222702,0.070631,0.625452
9983,12,2,0.093887,0.160954,0.586693
9984,12,2,0.099893,0.151203,0.63708
9985,12,2,0.072121,0.216215,0.668088
9986,12,2,0.075352,0.204344,0.718476
9987,12,2,0.082592,0.398613,0.679716
9988,12,2,0.078345,0.383216,0.730104
9989,12,2,0.112044,0.477213,0.761111
9990,12,2,0.105083,0.461348,0.811499
9991,12,2,0.245359,0.678551,0.772739
9992,12,2,0.23263,0.663928,0.823127
9993,12,2,0.313747,0.747713,0.854135
9994,12,2,0.299498,0.73447,0.904522
9995,12,2,0.514313,0.884032,0.865762
9996,12,2,0.49841,0.876282,0.91615
9997,12,2,0.593119,0.914915,0.947158
9998,12,2,0.577523,0.909816,0.997545
9999,12,2,0.777298,0.929369,0.958786
10000,12,2,0.935178,0.705194,0.365762
10001,12,2,0.880478,0.506892,0.37739
10002,12,2,0.887956,0.522787,0.427778
10003,12,2,0.835694,0.4277,0.458786
10004,12,2,0.845598,0.443429,0.509173
10005,12,2,0.671755,0.239375,0.470414
10006,12,2,0.686253,0.252287,0.520801
10007,12,2,0.596223,0.180356,0.551809
10008,12,2,0.611668,0.191367,0.602197
10009,12,2,0.391408,0.08054,0.563437
10010,12,2,0.406881,0.085085,0.613824
10011,12,2,0.316627,0.066305,0.644832
10012,12,2,0.331172,0.068006,0.69522
10013,12,2,0.156346,0.096624,0.65646
10014,12,2,0.16634,0.090906,0.706848
10015,12,2,0.113498,0.133109,0.737855
10016,12,2,0.121078,0.12479,0.788243
10017,12,2,0.064589,0.280918,0.749483
10018,12,2,0.064938,0.267321,0.799871
10019,12,2,0.071543,0.352909,0.830879
10020,12,2,0.068998,0.338039,0.881266
10021,12,2,0.154402,0.556571,0.842507
10022,12,2,0.14496,0.540765,0.892894
10023,12,2,0.208258,0.634046,0.923902
10024,12,2,0.196648,0.618827,0.97429
10025,12,2,0.388332,0.808633,0.93553
10026,12,2,0.373036,0.79721,0.985918
10027,12,2,0.92534,0.632026,0.447158
10028,12,2,0.928457,0.647091,0.497545
10029,12,2,0.90135,0.554466,0.528553
10030,12,2,0.907249,0.570207,0.578941
10031,12,2,0.779743,0.350913,0.540181
10032,12,2,0.791742,0.365954,0.590569
10033,12,2,0.714484,0.279087,0.621576
10034,12,2,0.72818,0.292937,0.671964
10035,12,2,0.517491,0.131971,0.633204
10036,12,2,0.533369,0.140714,0.683592
10037,12,2,0.438177,0.095829,0.7146
10038,12,2,0.453959,0.102014,0.764987
10039,12,2,0.247945,0.066499,0.726228
10040,12,2,0.26108,0.065299,0.776615
10041,12,2,0.18765,0.081114,0.807623
10042,12,2,0.198937,0.077054,0.858011
10043,12,2,0.083508,0.1818,0.819251
